id,est,nord,lat,lon,codicechiave,id_tipologia,tipologia,id_categoria,categoria_prevalente,denominazione,indirizzo,localita,comune,provincia,numero_sedi
"4834","1681091","4848253","43.765039  ","11.249464  ","048017ST011","1","Museo","1","Arte","GALLERIA PALATINA E APPARTAMENTI REALI","Piazza Pitti ","","Firenze","FI","1"
"4835","1681091","4848253","43.765039  ","11.249464  ","048017ST002","1","Museo","1","Arte","GALLERIA D'ARTE MODERNA","Piazza Pitti ","Palazzo Pitti","Firenze","FI","1"
"4836","1681000","4848271","43.765228  ","11.248340  ","048017ST020","1","Museo","8","Specializzato","GALLERIA DEL COSTUME DI PALAZZO PITTI","Piazza Pitti 1","Palazzo Pitti","Firenze","FI","1"
"4837","1681000","4848271","43.765228  ","11.248340  ","048017ST013","3","Monumento o complesso monumentale","1","Arte","GIARDINO DI BOBOLI","Piazza Pitti 1","","Firenze","FI","1"
"4838","1681000","4848271","43.765228  ","11.248340  ","048017ST015","1","Museo","1","Arte","MUSEO DEGLI ARGENTI","Piazza Pitti 1","","Firenze","FI","1"
"4839","1681000","4848271","43.765228  ","11.248340  ","048017ST021","1","Museo","1","Arte","MUSEO DELLE PORCELLANE","Piazza Pitti 1","","Firenze","FI","1"
"4840","1681000","4848271","43.765228  ","11.248340  ","048017ST019","1","Museo","1","Arte","MUSEO DELLE CARROZZE","Piazza Pitti 1","","Firenze","FI","1"
"4841","1681819","4849727","43.778126  ","11.258999  ","048017ST022","1","Museo","1","Arte","MUSEO DI SAN MARCO","Piazza San Marco 3","","Firenze","FI","1"
"4842","1681756","4849058","43.772125  ","11.257989  ","048017ST016","1","Museo","1","Arte","MUSEO NAZIONALE DEL BARGELLO","Via del Proconsolo 4","","Firenze","FI","1"
"4843","1681744","4849532","43.776385  ","11.258002  ","048017ST001","1","Museo","1","Arte","COMPLESSO MUNUMENTALE DI ORSANMICHELE","Via Arte della Lana 1","","Firenze","FI","1"
"4856","1699485","4809767","43.414121  ","11.463607  ","052013NW001","3","Monumento o complesso monumentale","3","Storia","COLLEZIONE RICASOLI","Castello di Brolio  ","La Madonna a Brolio","Gaiole in Chianti","SI","1"
"4865","1631840","4768723","43.059635  ","10.618707  ","049002EC001","1","Museo","1","Arte","MUSEO D'ARTE SACRA DI CAMPIGLIA MARITTIMA","Via Libertà 15","","Campiglia Marittima","LI","1"
"4867","1631305","4788036","43.233562  ","10.616714  ","049006PV001","1","Museo","1","Arte","CENTRO PER LA CONSERVAZIONE DELL'ARREDO SACRO E DEL COSTUME RELIGIOSO","Via Bolgherese ","","Castagneto Carducci","LI","1"
"4868","1605499","4821101","43.535254  ","10.305372  ","049009EP001","1","Museo","1","Arte","MUSEO CIVICO GIOVANNI FATTORI","Via San Jacopo in Acquaviva 65","Villa Mimbelli","Livorno","LI","1"
"4869","1606557","4821910","43.542393  ","10.318620  ","049009EP004","1","Museo","3","Storia","MUSEO MASCAGNI","Via Calzabigi 54","","Livorno","LI","1"
"4871","1718295","4772817","43.076536  ","11.681079  ","052021EP001","1","Museo","2","Archeologia","MUSEO ARCHEOLOGICO E DELLA CITTA' DI PIENZA","Piazza San Carlo ","","Pienza","SI","1"
"4876","1605257","4737692","42.784418  ","10.286539  ","049014PV002","1","Museo","1","Arte","OPEN-AIR MUSEUM ITALO BOLANO","Località San Martino ","","Portoferraio","LI","1"
"4878","1718148","4772814","43.076550  ","11.679270  ","052021EC001","1","Museo","1","Arte","MUSEO DIOCESANO D'ARTE SACRA DI PIENZA","Corso Il Rossellino 30","","Pienza","SI","1"
"6087","1624765","4753332","42.922287  ","10.528418  ","049012MA001","1","Museo","1","Arte","MUSEO DI ARTE SACRA 'ANDREA GUARDI' - CITTA' DI PIOMBINO","Via del Coro 18","","Piombino","LI","1"
"4882","1614249","4806773","43.405002  ","10.410631  ","049017EP002","6","Centro espositivo","1","Arte","CENTRO PER L'ARTE DIEGO MARTELLI","Piazza della Vittoria ","Castiglioncello","Rosignano Marittimo","LI","1"
"4884","1636641","4771005","","","049020EP001","1","Museo","1","Arte","MUSEO ARTISTICO DELLA BAMBOLA - COLLEZIONE MARIA MICAELLI","Via Magenta 14","","Suvereto","LI","1"
"4887","1605858","4822764","43.550178  ","10.310140  ","049009EC001","1","Museo","1","Arte","MUSEO DI ARTE SACRA DI SANTA GIULIA","Via di Santa Giulia ","","Livorno","LI","1"
"4888","1707565","4822170","43.523495  ","11.568030  ","051026EC001","1","Museo","1","Arte","MUSEO DI ARTE SACRA DELLA COLLEGIATA DI S. LORENZO","Via Isidoro Del Lungo 4","","Montevarchi","AR","1"
"4891","1674624","4814444","43.462397  ","11.158272  ","052022EC002","3","Monumento o complesso monumentale","1","Arte","COLLEZIONE DI EX-VOTO DEL SANTUARIO DI SANTA MARIA A ROMITUZZO","Via Burresi 17","","Poggibonsi","SI","1"
"4893","1609158","4816464","43.492988  ","10.349711  ","049009NW001","1","Museo","1","Arte","MUSEO EX VOTO MARINARI DEL SANTUARIO DI MONTENERO","Piazza di Montenero 10","Montenero","Livorno","LI","1"
"6081","1616755","4741399","42.816128  ","10.427833  ","049015PV001","1","Museo","4","Storia e scienze naturali","PARCO MINERARIO DELL'ISOLA D'ELBA - MUSEO DEI MINERALI E DELL'ARTE MINERARIA","Via Magenta 26","","Rio Marina","LI","1"
"4896","1595701","4738710","42.794838  ","10.169901  ","049010EP002","3","Monumento o complesso monumentale","1","Arte","FORTEZZA PISANA","Piazza della Fortezza ","","Marciana","LI","1"
"4897","1595496","4738100","42.789375  ","10.167300  ","049010EP001","1","Museo","2","Archeologia","MUSEO CIVICO ARCHEOLOGICO DI MARCIANA","Via del Pretorio 66","","Marciana","LI","1"
"4898","1595709","4738088","42.789240  ","10.169891  ","049010EP003","1","Museo","6","Etnografia e antropologia","MUSEO DELL'ARTE CONTADINA DI MARCIANA","Via della Marina ","","Marciana","LI","1"
"6070","1611271","4891554","44.168561  ","10.391457  ","046035EP001","5","Centri scientifici-culturali","4","Storia e scienze naturali","ORTO BOTANICO ""PANIA DI CORFINO""","Località Pié Magnano di Corfino ","","Villa Collemandina","LU","1"
"4904","1603811","4872328","","","046030EP001","1","Museo","3","Storia","MUSEO STORICO DELLA RESISTENZA","Via Coletti 22","Sant`Anna di Stazzema","Stazzema","LU","1"
"4905","1621197","4855630","43.843658  ","10.507361  ","046017PV001","1","Museo","3","Storia","MUSEO STORICO DELLA LIBERAZIONE (1943-1945)","Via Sant'Andrea 43","","Lucca","LU","1"
"4906","1613381","4868965","","","046022PV002","1","Museo","3","Storia","MUSEO PUCCINIANO DI CELLE DI PESCAGLIA","Via Meletori 27","Celle di Puccini","Pescaglia","LU","1"
"6073","1673587","4814972","43.467393  ","11.145627  ","052022NW001","1","Museo","4","Storia e scienze naturali","MUSEO DI PALEONTOLOGIA DI POGGIBONSI","Via F.C. Marmocchi 2","","Poggibonsi","SI","1"
"4913","1618968","4881144","","","046003PV001","1","Museo","1","Arte","MUSEO DI CASA CORDATI","Via di Mezzo 17","","Barga","LU","1"
"4915","1618968","4881144","","","046003EP002","1","Museo","7","Territoriale","MUSEO CIVICO DEL TERRITORIO ""ANTONIO MORDINI""","Piazza dell`Arringo del Duomo ","","Barga","LU","1"
"4918","1618968","4881144","","","046003EP001","1","Museo","3","Storia","CASA MUSEO PASCOLI","Via Caprona 4","Castelvecchio Pascoli","Barga","LU","1"
"6072","1726037","4753126","42.897156  ","11.768099  ","052024MA001","3","Monumento o complesso monumentale","1","Arte","FORTEZZA E MUSEO DI RADICOFANI","Via della Fortezza ","","Radicofani","SI","1"
"4927","1753834","4829031","43.570896  ","12.142988  ","051034PV001","1","Museo","8","Specializzato","ABOCA MUSEUM ERBE E SALUTE NEI SECOLI","Via Niccolò Aggiunti 75","","Sansepolcro","AR","1"
"4928","1622248","4880218","","","046011EP001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA FIGURINA DI GESSO E DELL'EMIGRAZIONE GUGLIELMO LERA","Via del Mangano 17","","Coreglia Antelminelli","LU","1"
"4930","1753705","4829045","43.571064  ","12.141407  ","051034MA001","1","Museo","3","Storia","MUSEO E BIBLIOTECA DELLA RESISTENZA","Via Matteotti 10","","Sansepolcro","AR","1"
"4931","1631316","4873214","44.000180  ","10.637522  ","046002NW002","1","Museo","1","Arte","MUSEO PARROCCHIALE D'ARTE SACRA DI BAGNI DI LUCCA","Piazza Santa Maria ","Benabbio","Bagni di Lucca","LU","1"
"4933","1598649","4860853","43.894023  ","10.227894  ","046005EP001","1","Museo","2","Archeologia","CIVICO MUSEO ARCHEOLOGICO DI CAMAIORE","Via Vittorio Emanuele 181","","Camaiore","LU","1"
"4934","1604739","4865739","43.937167  ","10.304664  ","046005EC001","1","Museo","1","Arte","MUSEO D'ARTE SACRA DI CAMAIORE","Via IV Novembre 71","","Camaiore","LU","1"
"4942","1718006","4853141","43.799063  ","11.709599  ","051036EP001","1","Museo","1","Arte","RACCOLTA COMUNALE D'ARTE CONTEMPORANEA DI STIA","Via Vittorio Veneto ","Palagio Fiorentino","Stia","AR","1"
"4949","1718626","4780050","43.141494  ","11.687985  ","052036EP001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA TERRACOTTA","Via Valgelata 10","Petroio","Trequanda","SI","1"
"4950","1592792","4869634","43.973832  ","10.156523  ","046013PV002","1","Museo","1","Arte","CASA MUSEO UGO GUIDI","Via Matteo Civitali 33","Vittoria Apuana","Forte dei Marmi","LU","1"
"4959","1605032","4854119","43.832534  ","10.306024  ","046033PV001","1","Museo","3","Storia","VILLA MUSEO GIACOMO PUCCINI","Viale Giacomo Puccini 266","Torre del Lago Puccini","Viareggio","LU","1"
"4960","1605270","4871981","43.993277  ","10.312513  ","046030XX3845","1","Museo","7","Territoriale","MUSEO DELLA PIETRA PIEGATA","Via IV Novembre 70","Levignani","Stazzema","LU","1"
"4961","1697515","4843460","","","052032XX016","2","Siti archeologici","2","Archeologia","AREA ARCHEOLOGICA CASTELLUCCIO","Località Lo Stecco ","","Rignano sull'Arno","FI","1"
"4963","1731483","4790882","43.235096  ","11.850423  ","051017EC001","1","Museo","2","Archeologia","ANTIQUARIUM DI FARNETA","Località Farneta 3","","Cortona","AR","1"
"4965","1741431","4794148","43.261346  ","11.974207  ","051017ST001","2","Siti archeologici","2","Archeologia","AREA ARCHEOLOGICA DI CORTONA","Via Ipogeo ","Il Sodo - Camucia","Cortona","AR","1"
"4971","1665773","4863916","","","100003NW001","1","Museo","3","Storia","MUSEO STORICO MISERICORDIE D'ITALIA","Piazza Leonardo da Vinci 32","","Montemurlo","PO","1"
"4977","1634722","4852719","43.815118  ","10.674809  ","046001EP001","1","Museo","2","Archeologia","ESPOSIZIONE ARCHEOLOGICA DELLA STORIA DELL'ANTICO OSPEDALE DI ALTOPASCIO SULLA VIA FRANCIGENA","Piazza Ospitalieri 3","","Altopascio","LU","1"
"4978","1667909","4865493","43.923266  ","11.091225  ","100005EC001","1","Museo","1","Arte","MUSEO DELLA PIEVE DI SAN PIETRO APOSTOLO","Via Vecchia Cantagallo 4","Figline di Prato","Prato","PO","1"
"4979","1658825","4791855","43.262645  ","10.956543  ","050011EP001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA CIVILTA' CONTADINA DI MONTECASTELLI","Via Borgo ","Montecastelli Pisano","Castelnuovo Val di Cecina","PI","1"
"4981","1630418","4840771","43.708362  ","10.618416  ","050001EP001","1","Museo","2","Archeologia","MUSEO DELLA STORIA ANTICA DEL COMUNE DI BIENTINA VITTORIO BERNARDI","Via Marco Polo ","","Bientina","PI","1"
"4982","1630542","4840949","43.709936  ","10.619997  ","050001EP002","1","Museo","1","Arte","MUSEO DI ARTE SACRA DELLA PIEVE DI S.MARIA ASSUNTA","Borgo della Pieve 2","","Bientina","PI","1"
"4984","1648321","4839254","43.691349  ","10.840099  ","050032EP004","1","Museo","8","Specializzato","MUSEO DELLA CIVILTA' DELLA SCRITTURA","Via De Amicis 34","San Miniato Basso","San Miniato","PI","1"
"4986","1624827","4837253","43.677653  ","10.548228  ","050008EP001","1","Museo","8","Specializzato","MUSEO DELLE ARTI E DEI MESTIERI DEL LEGNO","Via Curtatone 60","","Cascina","PI","1"
"4988","1733060","4816476","43.464768  ","11.880690  ","051002EP001","1","Museo","1","Arte","GALLERIA COMUNALE D'ARTE CONTEMPORANEA DI AREZZO","Piazza San Francesco 4","","Arezzo","AR","5"
"4996","1656821","4842562","43.719368  ","10.946465  ","048014EC001","1","Museo","1","Arte","MUSEO DELLA COLLEGIATA DI SANT'ANDREA","Piazza Prepositura 3","","Empoli","FI","1"
"4997","1742249","4795727","43.275282  ","11.984971  ","051017MA001","1","Museo","2","Archeologia","MAEC - MUSEO DELL'ACCADEMIA ETRUSCA E DELLA CITTA' DI CORTONA","Piazza Signorelli 9","","Cortona","AR","1"
"4999","1628601","4824917","43.565986  ","10.592099  ","050017EP001","3","Monumento o complesso monumentale","3","Storia","CASTELLO E MUSEO CIVICO F.BALDINUCCI","Piazza del Castello 1","","Lari","PI","1"
"5000","1641875","4805835","43.391839  ","10.751426  ","050019EP001","1","Museo","8","Specializzato","MUSEO DELLE MINIERE DI MONTECATINI VAL DI CECINA","Piazza Garibaldi 1","","Montecatini Val di Cecina","PI","2"
"5005","1593905","4894691","44.199234  ","10.174846  ","045004EP001","1","Museo","7","Territoriale","MUSEO DEL TERRITORIO DELL'ALTA VALLE DELL'AULELLA","Via IV Novembre 105","","Casola in Lunigiana","MS","1"
"5006","1612472","4842033","43.722648  ","10.396000  ","050026EC002","3","Monumento o complesso monumentale","1","Arte","CATTEDRALE DI SANTA MARIA","Piazza Duomo ","","Pisa","PI","1"
"5007","1612548","4841999","43.722331  ","10.396943  ","050026EC006","1","Museo","1","Arte","MUSEO DELL'OPERA DEL DUOMO DI PISA","Piazza Arcivescovado 6","","Pisa","PI","1"
"5008","1612472","4842033","43.722648  ","10.396000  ","050026EC004","1","Museo","1","Arte","MUSEO DELLE SINOPIE","Piazza del Duomo 3","","Pisa","PI","1"
"5011","1581459","4887230","","","045008EP001","1","Museo","3","Storia","MUSEO AUDIOVISIVO DELLA RESISTENZA DELLE PROVINCE DI MASSA CARRARA E LA SPEZIA","Via delle Prate 12","Le Prate","Fosdinovo","MS","1"
"5012","1612472","4842033","43.722648  ","10.396000  ","050026EC003","3","Monumento o complesso monumentale","1","Arte","TORRE CAMPANARIA PENDENTE","Piazza Duomo ","","Pisa","PI","1"
"5016","1684302","4853045","43.807364  ","11.290965  ","048015EC003","1","Museo","1","Arte","MUSEO DELLA CAPPELLA DI SAN JACOPO NEL SEMINARIO","Via San Francesco ","","Fiesole","FI","1"
"5019","1684168","4853841","43.814559  ","11.289577  ","048015ST001","3","Monumento o complesso monumentale","1","Arte","CONVENTINO DELLA MADDALENA","Via Faentina ","Caldine","Fiesole","FI","1"
"5021","1612364","4841237","43.715505  ","10.394500  ","050026EP001","3","Monumento o complesso monumentale","1","Arte","TORRE GUELFA DELLA CITTADELLA VECCHIA","Lungarno Simonelli ","","Pisa","PI","1"
"5022","1612798","4841564","43.718378  ","10.399955  ","050026US003","1","Museo","2","Archeologia","COLLEZIONI EGITTOLOGICHE DELL'UNIVERSITA DEGLI STUDI DI PISA","Via San Frediano 12","","Pisa","PI","1"
"5024","1613752","4840423","43.707963  ","10.411543  ","050026US004","1","Museo","4","Storia e scienze naturali","MUSEO ANATOMICO DELLA FACOLTA' DI VETERINARIA","Viale delle Piagge 2","","Pisa","PI","1"
"5030","1591647","4877025","","","045010PV001","1","Museo","6","Etnografia e antropologia","MUSEO ETNOLOGICO DELLE APUANE 'LUIGI BONACOSCIA'","Via Uliveti 83","Oliveti","Massa","MS","1"
"5032","1591647","4877025","","","045010EP001","5","Centri scientifici-culturali","4","Storia e scienze naturali","ORTO BOTANICO PIETRO PELLEGRINI","Strada Provinciale Massa - San Carlo Terme - Antona - Arni km 18","Pian della Fioba","Massa","MS","1"
"5043","1650598","4807228","43.402681  ","10.859452  ","050039EP001","1","Museo","8","Specializzato","ECOMUSEO DELL'ALABASTRO. SEZIONE DI VOLTERRA","Via dei Sarti ","","Volterra","PI","1"
"5044","1593948","4873421","44.007769  ","10.171599  ","045011EP001","3","Monumento o complesso monumentale","1","Arte","CASTELLO AGHINOLFI","Via Palatina ","","Montignoso","MS","1"
"5050","1571097","4907341","","","045012EP001","1","Museo","3","Storia","MUSEO EMIGRAZIONE 'GENTE DI TOSCANA'","Castello di Lusuolo ","Lusuolo","Mulazzo","MS","1"
"5051","1650605","4807236","43.402749  ","10.859539  ","050039MS001","1","Museo","1","Arte","PINACOTECA E MUSEO CIVICO DI PALAZZO MINUCCI SOLAINI","Via dei Sarti 1","","Volterra","PI","1"
"5052","1650606","4807136","43.401849  ","10.859528  ","050039EP002","3","Monumento o complesso monumentale","1","Arte","PALAZZO DEI PRIORI DI VOLTERRA","Piazza dei Priori 1 ","","Volterra","PI","1"
"5053","1650530","4807163","43.402103  ","10.858592  ","050039EC001","1","Museo","1","Arte","MUSEO DIOCESANO DI ARTE SACRA","Via Roma 13","","Volterra","PI","1"
"5056","1637544","4887783","44.130152  ","10.718956  ","047004EP001","4","Ecomusei","6","Etnografia e antropologia","ECOMUSEO DELLA MONTAGNA PISTOIESE, ITINERARIO DELLA VITA QUOTIDIANA, MUSEO DELLA GENTE DELL'APPENNINO PISTOIESE","Via degli Scoiattoli 1","Rivoreta","Cutigliano","PT","1"
"5068","1638834","4859977","43.879673  ","10.727797  ","047003EC001","3","Monumento o complesso monumentale","1","Arte","COLLEZIONE PARROCCHIALE DEL SANTUARIO DEL SS. CROCEFISSO","Corso Indipendenza 56","Borgo a Buggiano","Buggiano","PT","1"
"5070","1638962","4858892","43.869891  ","10.729104  ","047003NW001","1","Museo","8","Specializzato","MUSEO STORICO VIGILI DEL FUOCO","Via Livornese 28","Santa Maria - Borgo a Buggiano","Buggiano","PT","1"
"5074","1654970","4736653","42.766638  ","10.893741  ","053006NW001","5","Centri scientifici-culturali","4","Storia e scienze naturali","MUSEO MULTIMEDIALE DELLA CASA ROSSA XIMENES","Località Casa Rossa ","","Castiglione della Pescaia","GR","1"
"5075","1640906","4870350","43.972634  ","10.756321  ","047007NW001","1","Museo","6","Etnografia e antropologia","MUSEO DELLA CULTURA CONTADINA ","Piazza della Chiesa 5","Casore del Monte","Marliana","PT","1"
"5078","1653960","4866321","","","047014NW002","1","Museo","8","Specializzato","MUSEO DEL RICAMO A PALAZZO ROSPIGLIOSI","Via Ripa del Sale 3","","Pistoia","PT","1"
"5079","1653510","4866369","43.934290  ","10.912214  ","047014EP001","1","Museo","1","Arte","CASA-STUDIO FERNANDO MELANI","Corso Gramsci 159","","Pistoia","PT","1"
"5080","1653925","4865990","43.930793  ","10.917273  ","047014MA001","1","Museo","1","Arte","MUSEO MARINO MARINI DI PISTOIA","Corso Silvano Fedi 30","","Pistoia","PT","1"
"5081","1653647","4866532","43.935725  ","10.913975  ","047014EP002","1","Museo","1","Arte","PALAZZO FABRONI ARTI VISIVE CONTEMPORANEE","Via Sant'Andrea ","","Pistoia","PT","1"
"5082","1653873","4866305","43.933632  ","10.916717  ","047014EP004","1","Museo","8","Specializzato","CENTRO DI DOCUMENTAZIONE GIOVANNI MICHELUCCI","Piazza del Duomo 1","","Pistoia","PT","1"
"5085","1655608","4754249","42.924873  ","10.906408  ","053010NW003","5","Centri scientifici-culturali","2","Archeologia","CENTRO DI DOCUMENTAZIONE CASTEL DI PIETRA ""DAVIDE MANNI""","Via Terranova 31","","Gavorrano","GR","1"
"5086","1654002","4866435","43.934775  ","10.918363  ","047014NW001","1","Museo","6","Etnografia e antropologia","AREA MUSEALE DEL CEPPO","Piazza Giovanni XXIII 1","","Pistoia","PT","1"
"5087","1655563","4754298","","","053010NW001","3","Monumento o complesso monumentale","1","Arte","MOSTRA PERMANENTE DI ARREDI E PARAMENTI SACRI DI SAN BIAGIO","Località Caldana ","","Gavorrano","GR","1"
"5088","1660111","4860648","43.881402  ","10.992688  ","047017EC001","1","Museo","1","Arte","RACCOLTA D'ARTE SACRA DELLA CHIESA DEI SANTI FILIPPO E GIACOMO","Via Brana 270","Ferruccia","Quarrata","PT","1"
"5090","1633608","4861154","43.891232  ","10.663071  ","047012NW005","1","Museo","8","Specializzato","MUSEO DEL BONSAI","Via Lucchese 159","Ponte all'Abate","Pescia","PT","1"
"5091","1635761","4862708","43.904825  ","10.690260  ","047012NW001","1","Museo","8","Specializzato","MUSEO DEL CORPO MUSICALE GIALDINO GIALDINI","Piazza San Francesco 10","","Pescia","PT","1"
"5092","1640491","4855702","43.840894  ","10.747293  ","047016EC001","3","Monumento o complesso monumentale","1","Arte","MUSEO DEL SANTUARIO DELLA MADONNA DEL BUON CONSIGLIO","Piazza del Santuario 17","","Ponte Buggianese","PT","1"
"5101","1649362","4864647","43.919642  ","10.860084  ","047014EP008","1","Museo","6","Etnografia e antropologia","MUSEO DEL CARBONAIO DI BAGGIO","Via di Baggio 36a","Baggio","Pistoia","PT","1"
"5106","1672972","4736624","42.762525  ","11.113626  ","053011NW002","3","Monumento o complesso monumentale","1","Arte","CASSERO MEDICEO","Via Aurelio Saffi ","","Grosseto","GR","1"
"5107","1670384","4749940","42.882941  ","11.086041  ","053011EP003","1","Museo","3","Storia","MUSEO DELLA STORIA LOCALE 'ILDEBRANDO IMBERCIADORI'","Via Ugurgeri 3","Montepescali","Grosseto","GR","1"
"5109","1649868","4877819","44.038069  ","10.870098  ","047019MS001","4","Ecomusei","2","Archeologia","ECOMUSEO DELLA MONTAGNA PISTOIESE. CENTRO NATURALISTICO ARCHEOLOGICO DELL'APPENNINO PISTOIESE","Viale L. Orlando 100","Campo Tizzoro","San Marcello Pistoiese","PT","1"
"5110","1662269","4875265","44.012457  ","11.023990  ","047018EP002","4","Ecomusei","2","Archeologia","ECOMUSEO DELLA MONTAGNA PISTOIESE. ITINERARIO DELLA PIETRA. INSEDIAMENTO ALTOMEDIOEVALE DELL'ACQUERINO","Località Acquerino ","Acquerino","Sambuca Pistoiese","PT","1"
"5111","1633161","4889398","","","047001MS001","4","Ecomusei","4","Storia e scienze naturali","ECOMUSEO DELLA MONTAGNA PISTOIESE. ORTO BOTANICO FORESTALE ABETONE E POLO DIDATTICO NATURALISTICO DI FONTANA VACCAIA","Località Alta Val Sestaione ","Abetone","Abetone","PT","2"
"5113","1645887","4879775","44.056475  ","10.820977  ","047019EP002","4","Ecomusei","87","Punto Informativo, spazio mostre","ECOMUSEO DELLA MONTAGNA PISTOIESE. PUNTO INFORMATIVO CENTRALE DI PALAZZO ACHILLI","Piazzetta Achilli 7","Gavinana","San Marcello Pistoiese","PT","1"
"5115","1653960","4866321","","","047014EP005","4","Ecomusei","88","Luogo di Lavoro","ECOMUSEO MONTAGNA PISTOIESE - COMPARTO PRODUTTIVO DEL GHIACCIO DELLA MADONNINA","Strada Regionale 66 ","Le Piastre","Pistoia","PT","1"
"5116","1653093","4880321","44.059918  ","10.911049  ","047014EP007","4","Ecomusei","8","Specializzato","ECOMUSEO MONTAGNA PISTOIESE - POLO DIDATTICO DEL GHIACCIO","Via della Noce ","Pracchia","Pistoia","PT","1"
"5117","1640525","4878407","44.045208  ","10.753706  ","047015EC001","4","Ecomusei","1","Arte","ECOMUSEO MONTAGNA PISTOIESE. MUSEO DIOCESANO D'ARTE SACRA E POLO DIDATTICO DELLA RELIGIOSITA' POPOLARE DI POPIGLIO","Piazza della Chiesa 1","Popiglio","Piteglio","PT","2"
"5119","1690296","4724056","42.645337  ","11.320964  ","053013EP001","1","Museo","2","Archeologia","CENTRO DI DOCUMENTAZIONE ARCHEOLOGICA DI MAGLIANO IN TOSCANA","Via Garibaldi 12","","Magliano in Toscana","GR","1"
"5120","1706480","4718086","","","053014EP002","1","Museo","2","Archeologia","MUSEO ARCHEOLOGICO DI SATURNIA","Via Italia ","Saturnia","Manciano","GR","1"
"5121","1706481","4718084","42.587439  ","11.516041  ","053014EP001","1","Museo","2","Archeologia","MUSEO DI PREISTORIA E PROTOSTORIA DELLA VALLE DEL FIUME FIORA","Via Corsini 5","","Manciano","GR","1"
"5122","1701687","4849387","43.769923  ","11.505534  ","048032EC001","3","Monumento o complesso monumentale","1","Arte","RACCOLTA D'ARTE SACRA DI SAN CLEMENTE A PELAGO","Piazza Cavalcanti 1","","Pelago","FI","1"
"5137","1621354","4855787","43.845046  ","10.509348  ","046017XX003","6","Centro espositivo","1","Arte","Lu.C.C.A - LUCCA CENTER OF CONTEMPORARY ART","Via della Fratta 36","","Lucca","LU","1"
"5139","1623671","4851354","43.804760  ","10.537134  ","046007EP002","1","Museo","6","Etnografia e antropologia","MOSTRA PERMANENTE ATTREZZI DI VITA CONTADINA","Via Sottomonte ","San Leonardo in Treponzio","Capannori","LU","1"
"5142","1681581","4848705","43.768986  ","11.255693  ","048017ST009","1","Museo","1","Arte","GALLERIA DEGLI UFFIZI E CORRIDOIO VASARIANO","Piazzale degli Uffizi 6","","Firenze","FI","1"
"5143","1680885","4848964","43.771488  ","11.247139  ","048017NW021","1","Museo","5","Scienza e tecnica","MUSEO DELLA SANITA' - EX-OSPEDALE DI SAN GIOVANNI DI DIO","Borgo Ognissanti 20","","Firenze","FI","1"
"5144","1681447","4848662","43.768637  ","11.254021  ","048017EC003","1","Museo","1","Arte","MUSEO DIOCESANO DI SANTO STEFANO AL PONTE","Piazza di Santo Stefano 5","","Firenze","FI","1"
"5146","1686995","4848736","43.767921  ","11.322917  ","048017NW018","3","Monumento o complesso monumentale","1","Arte","PARCO D'ARTE ENZO PAZZAGLI","Via Sant'Andrea a Rovezzano 5","","Firenze","FI","1"
"5149","1703990","4838941","43.675336  ","11.530154  ","048035EC001","1","Museo","1","Arte","MUSEO MASACCIO D'ARTE SACRA","Via Casaromolo 2a","Cascia","Reggello","FI","1"
"5157","1722407","4729204","","","053026EP001","1","Museo","2","Archeologia","MUSEO DEL MEDIOEVO E DEL RINASCIMENTO-FORTEZZA ORSINI","Piazza Cairoli 3","","Sorano","GR","1"
"5163","1668562","4860643","43.879481  ","11.097816  ","100005EP001","3","Monumento o complesso monumentale","1","Arte","CASTELLO DELL'IMPERATORE","Piazza Santa Maria delle Carceri ","","Prato","PO","1"
"5166","1702741","4770510","","","052014NW001","1","Museo","8","Specializzato","MUSEO STORICO DEL VETRO E DELLA BOTTIGLIA 'J. F. MARIANI'","Castello di Poggio alle Mura ","","Montalcino","SI","1"
"5169","1690534","4816530","43.477285  ","11.355512  ","052023XX4123","2","Siti archeologici","2","Archeologia","PARCO ARCHEOLOGICO DI POGGIO LA CROCE","Località Poggio la Croce ","","Radda in Chianti","SI","1"
"5178","1689723","4798481","43.315113  ","11.339232  ","052032PV001","1","Museo","3","Storia","MUSEO DELLA CONTRADA DI VALDIMONTONE","Via di Val di Montone 6","","Siena","SI","1"
"5179","1722930","4844883","","","051031EP003","4","Ecomusei","6","Etnografia e antropologia","BOTTEGA DEL BIGONAIO E MOSTRA PERMANENTE SULLA GUERRA E LA RESISTENZA","Località Moggiona ","","Poppi","AR","2"
"5180","1666231","4806343","43.391414  ","11.052117  ","052012XX5141","2","Siti archeologici","2","Archeologia","PARCO ARCHEOLOGICO DI DOMETAIA","Località Buliciano-Dometaia ","Dometaia","Colle Val d'Elsa","SI","1"
"5181","1665269","4814788","43.467621  ","11.042801  ","052028EC001","1","Museo","1","Arte","MUSEO D'ARTE SACRA DI SAN GIMIGNANO","Piazza Pecori 1","","San Gimignano","SI","1"
"5184","1681638","4849215","43.773562  ","11.256578  ","048017PV004","3","Monumento o complesso monumentale","1","Arte","CAMPANILE DI GIOTTO","Piazza del Duomo ","","Firenze","FI","1"
